x,y
0.18783353119365856,-2.673190853911609
0.026313330004124565,-3.234137072124023
1.469725302261745,51.155205662029104
0.5847327144295198,20.76536936094505
-1.2756070007255051,-10.599398096916104
-0.6001154519858879,-41.01605503381372
0.41406764580945016,29.014893434818056
3.7237294043542772,88.68771631531256
-1.1466168764083702,-24.22828415917309
-2.0638192861082083,-44.21072230807854
-0.5306547740740246,30.18791121648171
0.2567622421975598,24.814150731577854
0.3953326924713896,-10.278811695596085
0.789897195477193,-32.75949863234768
-0.49953770216701415,-19.940548784756647
0.5375827336877173,33.04291398979676
0.3242789026783954,21.61530566408755
0.08450471309922697,54.86230611518128
1.0942980990206552,11.18133256327531
-1.5091539585693687,-51.18816227849224
0.3785488977385534,-22.904627162598707
0.007942823503831074,17.870445004563685
1.284613351463666,-1.5993614319260203
-0.19351371007932378,11.122778066415272
0.7302783635240179,44.02453836267406
-0.7681928930387294,-19.812342570297293
0.49572844894661494,25.8732449423552
-0.1518465577060937,-5.458163170121104
0.48604047003015,10.415909496425177
0.9917686045851691,-14.71866822790102
1.554229106003667,15.092963638694211
-0.682375595002314,-25.944763808520015
-0.780667664598688,-32.01970778925084
-0.7926704607338197,-9.631940290661902
-1.8858440804793433,-68.82286027468741
0.05252081985523404,-22.322646638889317
-1.4311658901987372,-44.27734827693996
-1.8040357588912115,-38.26313129917373
0.863256764903605,55.338646615111784
1.540266371397535,56.37474435153734
-0.5349470174858761,-34.695179248121285
-1.5423412655530717,-42.32010312393146
-0.006686520711207429,1.5894729842857351
-0.7371686533145374,-5.713133151261001
-0.8677718271980738,-27.421069619051643
0.6541061974637824,33.85726528801253
-1.0434864299042754,-29.96686964892271
0.7596733627024871,23.35152974492202
0.07433916353703478,15.33220443551417
1.0498138974413984,32.608982183760816
-0.2804033593484895,-21.472249539906464
-1.246804164272638,-37.632756842801456
0.7095431108821048,9.288083431273417
1.0559128347045994,34.38661785024908
-0.9507538933136411,-25.435929139750332
-0.4202676626761825,-30.246663487824843
0.007850679613001748,1.8681025816802321
1.5292517371825736,32.6561289578809
0.4398137282775303,12.626773069837178
0.8079663222623938,55.23234867765731
0.38287345556676194,-3.779155584891493
-1.232981104630315,-49.869947088363524
-0.5261094957770955,-13.060751642469473
0.5225851902802,32.44560178932838
-1.8998539961843672,-7.267078997881889
0.7020331059125782,29.573780508538096
-1.361381032570118,-14.365604695119881
-0.7348386920806513,0.8847559693292446
-0.21711224201165982,11.088246721747968
-0.0811669759656612,-37.54576564954852
0.91120710025764,-7.332861437203775
0.1682579650651099,12.9052904515253
-2.01830601713292,-61.9159191030154
-2.4063665837560126,-53.17210328669393
-0.7057649883865319,-39.15476297159482
-0.686563331836763,-44.94354136366887
0.3478309177282213,12.47532645122612
-1.4154910551992388,-48.886156460091996
-0.8054181892242861,-14.416906654601178
1.3805533278518258,23.09613952545687
0.627835044542079,13.384468100580131
-0.4463219631313421,-27.035710548749393
1.7915143267665143,79.31527001028556
2.101996620445706,57.00288390665248
-0.5374574104422322,-22.83512790894973
-0.8101705627971975,-40.7376327996419
-0.362146822029395,-19.290905131539063
-1.8975295168523443,-41.58459945304198
0.26994793914267134,1.5119963100336653
-0.706994453603686,-28.175741388048202
-1.3897088995397657,-47.34926872051288
0.2632545624171113,-21.346721962526978
-1.3666711234161526,-39.09796917292222
0.4929302784986229,-16.607844064857318
1.7332773768476002,32.438529285858905
