x,y
0.3866017688690454,-15.89464108150782
-0.5131784957296722,-27.73194729559694
0.6334944569070795,73.17104080598826
-0.24723350428971813,-26.318032696067753
0.4714707168594218,4.092937899904877
1.060663462820235,32.88758000170269
-1.0402100621766106,-70.15152436123768
1.745189512414864,49.78050118803125
-0.5310490129088016,-76.56689429085687
-0.08297825920491946,48.64914978820374
-1.7002743302265766,-79.22136059371246
-0.44747333827941405,8.218477194178968
-1.7225970836017785,-50.412842192000085
-0.14736546301451675,49.799800784016185
-0.35486387514261186,4.546163683690965
1.3018368780942091,82.31211653520324
1.4301184858421996,96.10536035129613
-1.22053291051988,-22.578536966193713
-0.4372476089315165,-51.0975677842262
1.053025313869633,11.307959552375973
1.4372303042265422,77.08650152448291
-0.01846009741104086,35.01784367236887
0.5128325506030074,-45.78313349425294
0.800301419773171,35.24070531117218
-0.5273624818593305,-27.34659805614107
0.841950043130524,19.76131013216813
0.17098518738021473,12.335682762163596
0.011542693979803561,-35.52082486828555
-0.894688050393868,-94.73648594933421
-0.7394718190442557,3.4054868411160726
0.312796888790079,-14.562687367671067
-0.6170785560393544,-33.246830402870216
-0.8652303293025295,6.374115390215593
-0.6085011247260182,-98.74619472421324
-0.7674035105381917,-30.077874556711933
0.006214380977969452,-22.362002959128294
-0.13875958068493138,-25.516071011587734
-0.9611367943749581,3.7664015014853973
0.17462702318253334,27.729914506944937
-0.40991672905700255,-15.191963044949393
1.688966204911765,4.952380194352415
-1.126206298252779,55.49494871679489
0.9097691813641957,47.85301907228266
-0.5624750793568781,-27.249614909709557
1.3970800459602035,36.54938676921667
0.5399645399844134,9.798432116098148
1.3877180666343565,35.67876088214662
0.6624284001496797,-12.571731299493347
0.5548239894807864,-24.184702969101398
2.2514142135659343,31.006697082213286
-0.9465635629657949,-7.722688116930858
0.09487698981403389,18.671396752154163
0.27390455702860783,-4.9795245286513925
0.20168788525619907,-24.589917090621384
0.9185768577582374,6.146018148634955
0.19972369540974513,-26.502924324782253
-0.6804498777441337,-28.508422096469687
1.715490127924381,51.41576299157962
-0.4940301375067261,-19.628885478451966
-1.62197196106188,-28.65984353058985
-0.3918939899947924,-31.685347047144198
-1.4692353100918547,-42.7810375584289
1.202261754176405,63.898980851529814
0.6042622653770646,42.33585981440665
-1.4176052205132679,-31.353685261302775
-0.23566294178381805,-30.339369714520416
-2.1516018259098666,-63.44381031563917
-0.9560806535406156,28.40986694630724
1.5526496199077775,88.51649157844922
-0.4047522240323261,-37.82270654739202
-1.2813240656778506,-47.15277274720843
-0.2784613132188103,-22.390130755187414
-0.20990673151586442,0.2203210256782926
1.1306546970286464,58.370504936640586
1.1666562037816852,52.06263136979329
-0.8602463372773647,-22.727331232697708
0.4286424664719729,59.916905578238115
0.7888960875428175,52.233975075931085
0.9243411013348186,7.091078115109067
-0.8135654607901632,-20.211493055799114
-1.5735557803724465,-122.32857991890714
1.5983094598505456,91.78398826739547
-0.1839686197748442,-8.553561920071132
-0.3461522194065746,-70.83863705026802
-0.4962739546242639,23.00896889369256
0.4555610120902032,34.26639709117423
